drug	disease	label
DB00821	C0006625	0
DB14548	C0334121	0
DB04820	C3888088	0
DB00783	C1861556	0
DB06176	C0272302	0
DB00800	C0206711	0
DB00128	C0265313	0
DB00903	C0175703	0
DB01039	C0024899	0
DB00130	C0878684	0
DB12483	C1282975	0
DB06410	C1970253	0
DB01427	C0238111	0
DB14840	C1866398	0
DB04209	C3463916	0
DB00513	C1847967	0
DB08888	C0020538	0
DB09330	C0344559	0
DB01248	C0272340	0
DB11595	C0010346	0
DB00145	C4277682	0
DB00746	C1280798	0
DB13949	C0730295	0
DB00925	C0009375	0
DB04868	C0009404	0
DB00945	C2751320	0
DB03754	C0393559	0
DB09108	C2678483	0
DB15248	C3489795	0
DB00928	C0028754	0
DB09214	C1862941	0
DB09559	C3714976	0
DB13346	C0004763	0
DB00277	C0265202	0
DB08818	C0015934	0
DB14724	C1857100	0
DB00004	C1850169	0
DB00123	C1850303	0
DB01403	C3151519	0
DB01427	C0220756	0
DB14539	C1867981	0
DB00909	C0553580	0
DB14509	C3810062	0
DB00083	C0017924	0
DB11359	C1845146	0
DB00959	C0152018	0
DB00622	C1861366	0
DB11945	C0006625	0
DB08910	C2931673	0
DB15248	C0398641	0
DB00774	C0080024	0
DB06154	C1835813	0
DB06152	C0522624	0
DB00843	C0029456	0
DB08868	C1843042	0
DB05015	C0033141	0
DB01320	C1855796	0
DB00461	C1836602	0
DB06809	C0376545	0
DB04657	C2931072	0
DB00481	C0017665	0
DB02546	C2931788	0
DB08818	C0752308	0
DB00321	C1866398	0
DB12267	C1839780	0
DB01065	C0035334	0
DB12001	C1836765	0
DB14707	C0043459	0
DB00554	C0393598	0
DB08877	C1969653	0
DB00910	C3275447	0
DB00390	C0010276	0
DB08896	C4014261	0
DB14724	C0024314	0
DB01048	C0011884	0
DB14499	C0152101	0
DB01109	C1968689	0
DB11800	C0243026	0
DB08871	C0599973	0
DB01195	C1850718	0
DB00061	C1720956	0
DB13926	C0205969	0
DB06616	C1833662	0
DB09019	C0020443	0
DB00252	C0011989	0
DB01013	C0007787	0
DB12483	C0600467	0
DB01022	C3645536	0
DB01120	C0014859	0
DB00586	C0035334	0
DB06589	C1868310	0
DB00532	C0007103	0
DB00015	C0751884	0
DB00452	C3279904	0
DB00631	C0268318	0
DB00288	C1848599	0
DB01014	C0079772	0
DB14004	C0009375	0
DB09301	C0272066	0
DB01269	C0020443	0
DB13173	C1869114	0
DB11572	C1847200	0
DB13956	C0268117	0
DB00114	C1845546	0
DB09559	C4551474	0
DB14864	C0796016	0
DB00909	C0520459	0
DB16695	C1854416	0
DB13956	C0220710	0
DB01590	C0015934	0
DB00279	C1839928	0
DB09061	C1970431	0
DB11571	C0014170	0
DB00288	C2749936	0
DB06809	C0268624	0
DB00750	C0023467	0
DB09112	C0038220	0
DB09078	C4015214	0
DB09336	C0265252	0
DB11201	C0270968	0
DB11312	C0220756	0
DB00288	C0026987	0
DB00252	C0221355	0
DB06681	C0524620	0
DB00908	C0020443	0
DB00910	C1282971	0
DB13783	C1835813	0
DB00458	C1858301	0
DB15149	C0025286	0
DB13501	C1840402	0
DB01956	C1847667	0
DB12698	C0023452	0
DB01029	C1970431	0
DB14490	C0023418	0
DB14481	C0038013	0
DB09241	C0004763	0
DB01426	C0266313	0
DB01109	C1168401	0
DB00181	C1257931	0
DB00142	C0035304	0
DB01021	C3469186	0
DB13133	C3472711	0
DB08868	C0340543	0
DB03754	C4551985	0
DB05259	C2677109	0
DB01320	C1855520	0
DB13953	C1858424	0
DB15119	C1855008	0
DB01222	C0699885	0
DB09020	C1140680	0
DB00316	C1859062	0
DB00720	C0339278	0
DB00118	C0020725	0
DB14864	C0017668	0
DB00909	C1846672	0
