drug	disease	label
DB00706	C1869114	0
DB16099	C2931746	0
DB00502	C0406612	0
DB11632	C0398691	0
DB00795	C0010495	0
DB01261	C0151744	0
DB11124	C2697932	0
DB11626	C1279481	0
DB01077	C2936739	0
DB09064	C3502492	0
DB00533	C1840296	0
DB01183	C0376618	0
DB00435	C3280642	0
DB14533	C0268743	0
DB00041	C0019025	0
DB01436	C0282525	0
DB09035	C0010674	0
DB01109	C0543541	0
DB01078	C2673377	0
DB00800	C3837958	0
DB10772	C0949658	0
DB00323	C0393598	0
DB09122	C2931244	0
DB00843	C1833104	0
DB01158	C0027627	0
DB11730	C1840296	0
DB12274	C0020429	0
DB01024	C0007193	0
DB09037	C0002152	0
DB04703	C0432317	0
DB16099	C1858556	0
DB04868	C1720860	0
DB01269	C0162671	0
DB00163	C0014518	0
DB04209	C1168401	0
DB00175	C0410207	0
DB00192	C0750901	0
DB00321	C0751362	0
DB15149	C0020429	0
DB14738	C0015696	0
DB15119	C0035934	0
DB00575	C0038013	0
DB11632	C1140680	0
DB11817	C0428791	0
DB00481	C1264039	0
DB08912	C1839564	0
DB14507	C1565662	0
DB06779	C3276228	0
DB14762	C0268350	0
DB06153	C0005684	0
DB11714	C4551484	0
DB00631	C1275685	0
DB09332	C1853392	0
DB02701	C4721845	0
DB00157	C0477317	0
DB00775	C3808991	0
DB13173	C4012790	0
DB00288	C1847319	0
DB14507	C1142166	0
DB00532	C0079744	0
DB12159	C0035304	0
DB00210	C2750785	0
DB15627	C0235974	0
DB00028	C1858968	0
DB15149	C0205824	0
DB01269	C1955861	0
DB00083	C0007137	0
DB05239	C1838951	0
DB01048	C1858301	0
DB06782	C0302592	0
DB00608	C0398777	0
DB00452	C0040053	0
DB04209	C1864668	0
DB09282	C0011581	0
DB00946	C0023434	0
DB01380	C1846008	0
DB14996	C2750785	0
DB11995	C1850303	0
DB01430	C0406810	0
DB09301	C0340970	0
DB01250	C1847967	0
DB11581	C0020473	0
DB00169	C4551527	0
DB11201	C1838951	0
DB15102	C0268228	0
DB00864	C1859298	0
DB14490	C0282160	0
DB01367	C0233794	0
DB12872	C0030421	0
DB00121	C1264039	0
DB16820	C3276228	0
DB06404	C0020445	0
DB13146	C4551499	0
DB00298	C4551675	0
DB11767	C0040479	0
DB05773	C1853139	0
DB12872	C2717750	0
DB11942	C0019284	0
DB13996	C0553580	0
DB16694	C3714644	0
DB00033	C1969057	0
DB01244	C3151071	0
DB00379	C0795996	0
DB01182	C0007114	0
DB00991	C1837873	0
DB01014	C0011853	0
DB16820	C1858968	0
DB06186	C1852127	0
DB00143	C0018800	0
DB13955	C0342288	0
DB00063	C0265965	0
DB11193	C1846564	0
DB00364	C0005695	0
DB12141	C2931658	0
DB11995	C1869114	0
DB00307	C1853116	0
DB01268	C2678483	0
DB06366	C0005129	0
DB11348	C1846545	0
DB01380	C4316810	0
DB15534	C0220659	0
DB01039	C0238286	0
DB01380	C0268247	0
DB00346	C0026998	0
DB15685	C0007194	0
DB01327	C0349639	0
DB16390	C0005587	0
DB06819	C3502492	0
DB16695	C2973725	0
DB04895	C0282160	0
DB09212	C0007193	0
DB01222	C0343068	0
DB11689	C0949506	0
DB11963	C0431391	0
DB04209	C0677607	0
DB14539	C1864840	0
DB01228	C1850343	0
DB14840	C4551602	0
DB15685	C0741160	0
DB12332	C1865285	0
DB03796	C1851347	0
DB00175	C0349639	0
DB12001	C0238286	0
DB11201	C2675512	0
DB00457	C2751319	0
DB05889	C1836906	0
DB03193	C1857276	0
DB08911	C1868310	0
DB01435	C0175704	0
DB09301	C1563720	0
DB09228	C3160720	0
DB00615	C0030354	0
DB03796	C0268125	0
DB11639	C1720821	0
DB14498	C1854520	0
