drug	disease	label
DB01270	C0024899	0
DB01022	C0334588	0
DB00469	C1854416	0
DB13996	C1857768	0
DB09118	C0035934	0
DB00346	C2584774	0
DB00814	C2677535	0
DB00042	C1832378	0
DB00973	C3554439	0
DB00605	C1840402	0
DB11760	C0043346	0
DB09559	C0023467	0
DB15303	C1704981	0
DB05239	C1838702	0
DB01050	C0410179	0
DB00939	C2609414	0
DB00591	C2677092	0
DB11672	C1855722	0
DB00812	C1860896	0
DB11967	C0003873	0
DB03088	C0011854	0
DB00530	C1621958	0
DB11652	C0334634	0
DB14509	C1832370	0
DB13257	C0029455	0
DB00143	C0740457	0
DB10770	C1857719	0
DB01277	C0023434	0
DB00174	C0079218	0
DB11730	C0010068	0
DB01259	C0025286	0
DB06144	C0010495	0
DB00201	C1869114	0
DB05679	C0041341	0
DB00461	C0040028	0
DB11311	C1858424	0
DB11942	C2750035	0
DB01078	C1970879	0
DB00995	C0242647	0
DB06713	C1835828	0
DB14724	C0741160	0
DB00513	C1854058	0
DB08868	C0268237	0
DB01110	C0011581	0
DB00337	C0040034	0
DB11263	C4551602	0
DB11338	C0040028	0
DB11077	C0033687	0
DB00011	C0349639	0
DB00540	C0282527	0
DB00316	C4721531	0
DB13170	C1168401	0
DB00321	C0699791	0
DB12483	C0158981	0
DB01367	C0600427	0
DB00908	C2750067	0
DB00893	C3501846	0
DB09061	C0600327	0
DB01186	C1280798	0
DB00039	C2751319	0
DB08868	C0406585	0
DB00009	C2931673	0
DB14509	C0026764	0
DB11672	C1835042	0
DB11201	C1855008	0
DB00870	C1843832	0
DB14540	C0162566	0
DB00870	C1959582	0
DB03904	C1865343	0
DB16694	C0242379	0
DB00055	C0265205	0
DB00170	C0086404	0
DB04835	C0024115	0
DB06081	C0340970	0
DB13953	C0338451	0
DB13955	C0342800	0
DB06616	C1846431	0
DB01367	C1959582	0
DB01436	C1280798	0
DB09054	C0729264	0
DB05578	C1970180	0
DB00861	C0796028	0
DB01611	C0268312	0
DB00055	C0017638	0
DB00393	C1854182	0
DB00281	C1861366	0
DB11963	C0220633	0
DB11606	C1845408	0
DB06372	C0242383	0
DB09330	C0010606	0
DB01244	C0685889	0
DB01248	C0002875	0
DB00110	C4016054	0
DB01378	C0005283	0
DB11823	C1970180	0
DB11632	C0025958	0
DB01136	C0345904	0
DB16695	C1846175	0
DB00092	C1970161	0
DB09074	C2676137	0
DB00114	C0038013	0
DB09336	C0730295	0
DB16650	C4704874	0
DB01029	C0017638	0
DB11605	C2931002	0
DB06736	C0399376	0
DB00959	C0002452	0
DB00041	C0341703	0
DB00692	C1868310	0
DB11075	C0001618	0
DB06725	C0279702	0
DB00041	C0600228	0
DB00696	C1858968	0
DB09108	C2931498	0
DB01158	C2751313	0
DB00118	C0001418	0
DB00266	C0002895	0
DB14491	C0206634	0
DB01345	C2749019	0
DB15762	C1834690	0
DB00473	C0162568	0
DB11942	C1859727	0
DB00995	C2752147	0
DB00379	C0015696	0
DB06273	C3151519	0
DB00118	C0034065	0
DB09212	C0043346	0
DB14840	C0038454	0
DB00946	C0522624	0
DB01188	C0599973	0
DB11605	C1842035	0
DB11834	C0549463	0
DB14542	C0750384	0
DB09061	C0024899	0
DB06186	C1867005	0
DB00252	C0599973	0
DB11632	C1300285	0
DB00480	C1328840	0
DB11120	C0796225	0
DB00393	C0740394	0
DB09037	C1838647	0
DB00288	C1862892	0
DB04115	C0020500	0
DB00877	C0032914	0
DB00716	C1370889	0
DB14999	C1854311	0
DB00452	C3279964	0
DB09074	C0014474	0
DB00775	C0796081	0
DB15568	C4015214	0
DB09301	C0345905	0
DB15091	C0432246	0
DB11626	C2931850	0
DB00368	C1282974	0
DB08834	C1865285	0
