drug	disease	label
DB05294	C0007131	1
DB06151	C0010674	1
DB06151	C0032285	1
DB06151	C0034067	1
DB06203	C0020456	1
DB06203	C0011849	1
DB06335	C0020456	1
DB06335	C0524620	1
DB06335	C0011849	1
DB06401	C0029456	1
DB06412	C0026987	1
DB06616	C0023473	1
DB06710	C1458155	1
DB06710	C0242350	1
DB06725	C0029408	1
DB06774	C0011882	1
DB06774	C0003873	1
DB08860	C0020473	1
DB08868	C0026769	1
DB08877	C0032463	1
DB08882	C0020456	1
DB08882	C0011849	1
DB08888	C0040053	1
DB08906	C0024117	1
DB08908	C0033860	1
DB08908	C0026769	1
DB08911	C0025202	1
DB08912	C0025202	1
DB08931	C0020542	1
DB09079	C1800706	1
DB09118	C0014544	1
DB09228	C0019243	1
DB09301	C0029408	1
DB00823	C0014175	1
DB00688	C0033860	1
DB13943	C0342384	1
DB09270	C0018802	1
DB09270	C0020179	1
DB09270	C0020473	1
DB00054	C0040053	1
DB01418	C0040053	1
DB00511	C0003811	1
DB01426	C0043202	1
DB00523	C0023487	1
DB01125	C0027051	1
DB01125	C0040053	1
DB00029	C0040053	1
DB00821	C0029408	1
DB09064	C0020473	1
DB09064	C0020443	1
DB01078	C0004238	1
DB00304	C0014175	1
DB00255	C1458155	1
DB00255	C0033578	1
DB01396	C0004238	1
DB00204	C0003811	1
DB01073	C0024305	1
DB12010	C0003873	1
DB00947	C1458155	1
DB00947	C0006142	1
DB01296	C0029408	1
DB01296	C0003873	1
DB01092	C0003811	1
DB00621	C0029456	1
DB09140	C0032285	1
DB09140	C0034069	1
DB00910	C0020550	1
DB00914	C0020456	1
DB00498	C0040053	1
DB01035	C0003811	1
DB01035	C0004238	1
DB00412	C0020456	1
DB08604	C0020473	1
DB00580	C0003873	1
DB00909	C0036572	1
DB13873	C0020443	1
DB13873	C0020473	1
DB00132	C0020473	1
DB00132	C0020443	1
DB01024	C0033860	1
DB13152	C0015530	1
DB13152	C0019069	1
DB00028	C0023434	1
DB00034	C0006118	1
DB00034	C2239176	1
DB00034	C0007134	1
DB00034	C0009404	1
DB00034	C0025202	1
DB00034	C0026764	1
DB00034	C0037286	1
DB00034	C0040028	1
DB00105	C0006118	1
DB00105	C2239176	1
DB00105	C0007134	1
DB00105	C0009404	1
DB00105	C0023473	1
DB00105	C0024305	1
DB00105	C0026764	1
DB00105	C0032463	1
DB00105	C0037286	1
DB00105	C0040028	1
DB00105	C0040136	1
DB00069	C0006118	1
DB00069	C2239176	1
DB00069	C0007134	1
DB00069	C0009404	1
DB00069	C0026764	1
DB00069	C0037286	1
DB00069	C0040028	1
DB00033	C0006118	1
DB00033	C2239176	1
DB00033	C0007134	1
DB00033	C0009404	1
DB00033	C0025202	1
DB00033	C0026764	1
DB00033	C0037286	1
DB00033	C0040028	1
DB00170	C0009324	1
DB00170	C0003873	1
DB00118	C1263846	1
DB01404	C0242350	1
DB11817	C0003873	1
DB11834	C0033860	1
DB11767	C0038013	1
DB11767	C0003873	1
DB06153	C0149931	1
DB05099	C0040053	1
DB00055	C0040053	1
DB11995	C0040034	1
DB11632	C0030567	1
DB06217	C0003811	1
DB06217	C0004238	1
DB06736	C0003873	1
DB06736	C0038013	1
DB06736	C0029408	1
DB13783	C0029408	1
DB13167	C0003873	1
DB00720	C0029456	1
DB00720	C0026764	1
DB12483	C0024301	1
DB09123	C0014175	1
DB08995	C0013604	1
DB04106	C0025202	1
DB11619	C0014175	1
DB06202	C0029456	1
DB01403	C0005586	1
DB00532	C0036572	1
DB09282	C1956346	1
DB09070	C0014175	1
DB12332	C0149630	0
DB01120	C0004238	0
DB05408	C0007786	0
DB12651	C0018800	0
DB06736	C0024115	0
DB05434	C0431391	0
DB09123	C0268389	0
DB09241	C0013604	0
DB11791	C1858391	0
DB11791	C0007137	0
DB00532	C0007194	0
DB05931	C1843256	0
DB00682	C2678065	0
DB00532	C0494261	0
DB14762	C1864730	0
DB14491	C0472813	0
DB16703	C1833021	0
DB06652	C1867981	0
DB00144	C0017665	0
DB05956	C3150617	0
DB00128	C1955934	0
DB14542	C0262587	0
DB00641	C1836076	0
DB11300	C1851347	0
DB08860	C0242422	0
DB01277	C0022595	0
DB00029	C2674574	0
DB11963	C1838577	0
DB00360	C1847200	0
DB00721	C0020725	0
DB11601	C0022116	0
DB04743	C1261473	0
DB06246	C0023461	0
DB01481	C2931482	0
DB00663	C0268318	0
DB13873	C1969056	0
DB00028	C4014261	0
DB04895	C2973725	0
DB09070	C0302859	0
DB15628	C2750074	0
DB05448	C0699885	0
DB05254	C0022116	0
DB01268	C0796004	0
DB07215	C1856245	0
DB05303	C0001768	0
DB00696	C1838539	0
DB01222	C2678312	0
DB05831	C0221026	0
DB07101	C2750824	0
DB00125	C0399376	0
DB04335	C0919267	0
DB00279	C0011853	0
DB00394	C1257877	0
DB13943	C0476089	0
DB00123	C1704423	0
DB14489	C0206245	0
DB09568	C0796059	0
DB00993	C1835895	0
DB15772	C0005587	0
DB00963	C0008312	0
DB09228	C4551484	0
DB04335	C0002395	0
DB15767	C2931850	0
DB04743	C0013604	0
DB06366	C1264041	0
DB14498	C1850718	0
DB00527	C0016781	0
DB15627	C0005695	0
DB01320	C1867981	0
DB11672	C0003499	0
DB11201	C2607929	0
DB12598	C0019243	0
DB00317	C1621958	0
DB13151	C1850343	0
DB11219	C0339527	0
DB12228	C0002726	0
DB08912	C2931498	0
DB00631	C0206245	0
DB05471	C4317154	0
DB09559	C2750791	0
DB01050	C0040028	0
DB00945	C1837475	0
DB15133	C1852092	0
DB00841	C0242383	0
DB00321	C3888104	0
DB11338	C0041409	0
DB00061	C0038325	0
DB16862	C0029294	0
DB06101	C1846006	0
DB09270	C2931822	0
DB15303	C1458155	0
DB05157	C0206157	0
DB00276	C1720860	0
DB05121	C0024314	0
DB12872	C2677481	0
DB00494	C0238111	0
DB04930	C000657245	0
DB11752	C0023264	0
DB01109	C1860896	0
DB14507	C0752308	0
DB11644	C0393591	0
DB05303	C0004238	0
DB13949	C0345893	0
DB01050	C2607929	0
DB05243	C0019025	0
DB00749	C0017658	0
DB14539	C0740394	0
DB00075	C0020075	0
DB08995	C0017662	0
DB00494	C1970173	0
DB00002	C1970207	0
DB08486	C0005695	0
DB06226	C1866398	0
DB05533	C2675861	0
DB00530	C1855008	0
DB05495	C0010054	0
DB05524	C1282975	0
DB01067	C0268487	0
DB00997	C4316812	0
DB00636	C1279481	0
DB06042	C1527404	0
DB06050	C0019207	0
DB05697	C0018522	0
DB11611	C4551637	0
DB01070	C1300285	0
DB00421	C2239176	0
DB06533	C0024314	0
DB13999	C0010964	0
DB00723	C2750514	0
DB04933	C2751322	0
DB00192	C0521607	0
DB08899	C0152171	0
DB00753	C1855705	0
DB04869	C1834674	0
DB00864	C0346647	0
DB11723	C1837028	0
DB09336	C0949506	0
DB05304	C4011726	0
DB00852	C0005587	0
DB04988	C0004245	0
DB05475	C1843832	0
DB06725	C0024121	0
DB01099	C0023434	0
DB00204	C0018671	0
DB00590	C1849348	0
DB04985	C0019385	0
DB01260	C1858556	0
DB13751	C0025286	0
DB13998	C0856761	0
DB05464	C0011615	0
DB00041	C2931850	0
DB12941	C0521607	0
DB11605	C3805278	0
DB06725	C1833030	0
DB04938	C0025500	0
DB16007	C0007137	0
DB03496	C0034155	0
DB01088	C0812437	0
DB08486	C1868684	0
DB01628	C0007134	0
DB06497	C0026764	0
DB00530	C1833296	0
DB08834	C1861863	0
DB01370	C1833118	0
DB04574	C0268312	0
DB06486	C2931010	0
DB00068	C3150939	0
DB12698	C0015967	0
DB06674	C3808991	0
DB04573	C1847967	0
DB16707	C0410204	0
DB00746	C0334634	0
DB13933	C1861366	0
DB00721	C1142166	0
DB00316	C0011881	0
DB04725	C0266548	0
DB15773	C3489795	0
DB06533	C1275081	0
DB14011	C0494261	0
DB05147	C1832370	0
DB15091	C1864730	0
DB05024	C4704874	0
DB13953	C1857276	0
DB06082	C0018995	0
DB01196	C2678046	0
DB05096	C0043207	0
DB00146	C0342276	0
DB11973	C1850635	0
DB01370	C3714756	0
DB11764	C0023893	0
DB01014	C0039685	0
DB00248	C0036202	0
DB12499	C1861825	0
DB14520	C1851347	0
DB14669	C0687150	0
DB07138	C2931822	0
DB01250	C0026998	0
DB13346	C0021390	0
DB01420	C0027051	0
DB01020	C1264040	0
DB09130	C0037052	0
DB08882	C1850106	0
DB13501	C2751322	0
DB09214	C1868720	0
DB01320	C1840296	0
DB00465	C0022660	0
DB08877	C2584774	0
DB00499	C2717906	0
DB16640	C0035304	0
DB08995	C1852700	0
DB00608	C0342731	0
DB11124	C1834690	0
DB05150	C0020456	0
DB13003	C0266548	0
DB00707	C0268347	0
DB11693	C2363142	0
DB04335	C4554117	0
DB00324	C1858301	0
DB14004	C0030193	0
DB00025	C0796074	0
DB11772	C1840296	0
DB10770	C0017658	0
DB03088	C0796031	0
DB11937	C0026850	0
DB06584	C3151519	0
DB16650	C0036202	0
DB02659	C0018800	0
DB00783	C0812437	0
DB11632	C1855188	0
DB01026	C0206634	0
DB14892	C0279626	0
DB08862	C0149630	0
DB00630	C1864826	0
DB11263	C0036982	0
DB06774	C1838612	0
DB00065	C1275081	0
DB11124	C0740457	0
DB00570	C0585362	0
DB00846	C0022595	0
DB05190	C1838951	0
DB01283	C3554439	0
DB05889	C0002736	0
DB11348	C1969651	0
DB05149	C0342731	0
DB00594	C1847759	0
DB13943	C1704429	0
DB08995	C0003886	0
DB02712	C0265218	0
DB00473	C0431109	0
DB08604	C2678476	0
DB11639	C0278996	0
DB15685	C3203102	0
DB11323	C0162568	0
DB02266	C0265313	0
DB05149	C0152171	0
DB06736	C0039101	0
DB00269	C0268135	0
DB11064	C1837029	0
DB06152	C0546264	0
DB00321	C0751882	0
DB13501	C1850106	0
DB06335	C0022658	0
DB11995	C0268353	0
DB11632	C2751987	0
DB00120	C1264039	0
DB00870	C0740392	0
DB01933	C1859727	0
DB06314	C0751483	0
DB13933	C2931498	0
DB14490	C0026764	0
DB00132	C0011882	0
DB16318	C2931276	0
DB11120	C1879286	0
DB00180	C1868310	0
DB05254	C0005695	0
DB11828	C0012236	0
DB00131	C0472813	0
DB04971	C1851945	0
DB09074	C1859727	0
DB00706	C1850718	0
DB05404	C0001815	0
DB00288	C0205642	0
DB11967	C0750901	0
DB05284	C0023479	0
DB14542	C0020725	0
DB01095	C2931456	0
DB01270	C0152101	0
DB14518	C0340978	0
DB14501	C0406810	0
DB14548	C0205644	0
DB06595	C0020445	0
DB05327	C0349639	0
DB12548	C3279904	0
DB06603	C3489532	0
DB01200	C0016781	0
DB05801	C0599973	0
DB12941	C0010278	0
DB00914	C0027051	0
DB01039	C2751807	0
DB00095	C1843256	0
DB06626	C1854416	0
DB00091	C0023461	0
DB06495	C0002312	0
DB08855	C1721005	0
DB00908	C0020456	0
DB16318	C0205644	0
DB00459	C2931788	0
DB11607	C1838547	0
DB00068	C0011615	0
DB09559	C0022660	0
DB01327	C0007114	0
DB06137	C0220710	0
DB00720	C3888090	0
DB06042	C0001418	0
DB15442	C1836906	0
DB13151	C0268354	0
DB13995	C1842109	0
DB00594	C1851316	0
DB11133	C0023264	0
DB06021	C1864002	0
DB05111	C0085084	0
DB11094	C0270824	0
DB16407	C0795996	0
DB15765	C0339527	0
DB01083	C1275081	0
DB16820	C0751884	0
DB00939	C1168401	0
DB12698	C1852092	0
DB01248	C0152013	0
DB06713	C2931482	0
DB01411	C1846008	0
DB01268	C0282527	0
DB05814	C0520459	0
DB11764	C0268301	0
DB00108	C0162872	0
DB05420	C2750069	0
DB03615	C2931735	0
DB05212	C0432254	0
DB16019	C2750080	0
DB06674	C1832600	0
DB00206	C4551981	0
DB04868	C0472817	0
DB11967	C3810062	0
DB06366	C4554117	0
DB05146	C2931673	0
DB01320	C0600467	0
DB04974	C2750080	0
DB00211	C0034341	0
DB11730	C0020456	0
DB06077	C0043202	0
DB01296	C0017636	0
DB05470	C0162871	0
DB03255	C1838647	0
DB01073	C2678098	0
DB00072	C4551859	0
DB01222	C1136033	0
DB05578	C0270972	0
DB00036	C0158981	0
DB01056	C3276228	0
DB04223	C1843851	0
DB06486	C2937358	0
DB11937	C1280798	0
DB05223	C0265252	0
DB01419	C1565662	0
DB00253	C0677607	0
DB03010	C0040034	0
DB05190	C1849722	0
DB00157	C2673377	0
DB04115	C1845146	0
DB00641	C0238198	0
DB01289	C0018784	0
DB01370	C0085261	0
DB13998	C3150939	0
DB01136	C1855923	0
DB00800	C1279481	0
DB08142	C0376358	0
DB09035	C0410207	0
DB11693	C1970161	0
DB05869	C0472817	0
DB14050	C3853779	0
DB06595	C3888088	0
DB00554	C0036391	0
DB00180	C0027720	0
DB09086	C3463916	0
DB01428	C1847759	0
DB14917	C2751319	0
DB13044	C0268487	0
DB00441	C2677589	0
DB12709	C2931048	0
DB00648	C1832812	0
DB13152	C0349639	0
DB12941	C0043119	0
DB06725	C2931002	0
DB15566	C1860896	0
DB06314	C0032461	0
DB01401	C0205945	0
DB08439	C4277682	0
DB00784	C1845919	0
DB16318	C0751337	0
DB01234	C1704429	0
DB01024	C2751807	0
DB16703	C1833118	0
DB01020	C0038358	0
DB00181	C1866552	0
DB11632	C1843478	0
DB06127	C0001618	0
DB00211	C3463916	0
DB04106	C0020074	0
DB00988	C1847967	0
DB11632	C0266313	0
DB01393	C1704423	0
DB00459	C0011881	0
DB06626	C0038433	0
DB01262	C0391826	0
DB06194	C0018802	0
DB00170	C3463916	0
DB11791	C1514428	0
DB13956	C0020075	0
DB11963	C4304021	0
DB11945	C1857780	0
DB01022	C0030421	0
DB06603	C4551899	0
DB12847	C0272350	0
DB06153	C0011581	0
DB05202	C1838539	0
DB00841	C0521723	0
DB05218	C3179455	0
DB01179	C0027720	0
DB16650	C0040136	0
DB00966	C2678098	0
DB00754	C0020456	0
DB11755	C0019243	0
DB13956	C0036341	0
DB05814	C0038220	0
DB12816	C0220756	0
DB00331	C1527405	0
DB11626	C0205944	0
DB11723	C0011989	0
DB07943	C1854896	0
DB00851	C1282974	0
DB00851	C0035304	0
DB12191	C0342302	0
DB00396	C2675512	0
DB00243	C1862941	0
DB04272	C0740392	0
DB04573	C0398641	0
DB01183	C0002312	0
DB01109	C0546264	0
DB00282	C2700553	0
DB03615	C1336708	0
DB00286	C0024299	0
DB06641	C1275278	0
DB15768	C0242383	0
DB00269	C2677481	0
DB12843	C1864668	0
DB08912	C2673874	0
DB06080	C3469606	0
DB05846	C0006118	0
DB12662	C1836302	0
DB05552	C0432254	0
DB01367	C0024419	0
DB00206	C2749019	0
DB09123	C1850451	0
DB12637	C0795907	0
DB01260	C0019385	0
DB01133	C1854416	0
DB08912	C0018790	0
DB12267	C1970173	0
DB11124	C1838647	0
DB05391	C4721532	0
DB01435	C0406810	0
DB08911	C2751536	0
DB01608	C0029925	0
DB12756	C0023890	0
DB12598	C1832274	0
DB16668	C0278996	0
DB16265	C2675860	0
DB11791	C1845117	0
DB03193	C0026987	0
DB11952	C0001768	0
DB11633	C3853779	0
DB05103	C0004153	0
DB06713	C0549473	0
DB00198	C0019154	0
DB06366	C1970879	0
DB00547	C1868672	0
DB05404	C1622345	0
DB00622	C2733158	0
DB03796	C1861678	0
DB15170	C0432254	0
DB00540	C1838612	0
DB06779	C1261473	0
DB09212	C0431399	0
DB09213	C1846564	0
DB00131	C2750035	0
DB05327	C0206624	0
DB01022	C0272302	0
DB13044	C0853897	0
DB13155	C4551693	0
DB05364	C0302859	0
DB08868	C0023374	0
DB05387	C0699791	0
DB00731	C0035579	0
DB05210	C0023473	0
DB00959	C2931488	0
DB01403	C0410189	0
DB13151	C0549473	0
DB00877	C1279481	0
DB05459	C0265535	0
DB06401	C0036572	0
DB00890	C0162568	0
DB06674	C0743332	0
DB05428	C1879321	0
DB03756	C2677567	0
DB00533	C0796117	0
DB00130	C0034067	0
DB16650	C0038013	0
DB06314	C0007286	0
DB01183	C0796074	0
DB04985	C0268151	0
DB12548	C0024117	0
DB08910	C1847967	0
DB11976	C0039685	0
DB00240	C0034069	0
DB00396	C0265245	0
DB07215	C0016781	0
DB01056	C1854058	0
DB05956	C2717906	0
DB06802	C3489795	0
DB15762	C1862178	0
DB06021	C0035934	0
DB05697	C1859062	0
DB04998	C0014859	0
DB05223	C1837028	0
DB06083	C0344559	0
DB05446	C0684249	0
DB14488	C0685889	0
DB16862	C2675512	0
DB08906	C0024419	0
DB09070	C0036572	0
DB11133	C0242488	0
DB05475	C0272350	0
DB05513	C1136033	0
DB00523	C1843256	0
DB00740	C0024301	0
DB00002	C0270972	0
DB11605	C1843292	0
DB00527	C4015214	0
DB11359	C3809160	0
DB00749	C0024668	0
DB04630	C2749659	0
DB12662	C2751987	0
DB15442	C0032461	0
DB11752	C0033687	0
DB01223	C0919267	0
DB07215	C3151085	0
DB00248	C1621958	0
DB15771	C0265971	0
DB00036	C2751320	0
DB11571	C1867234	0
DB11193	C1562894	0
DB01481	C1275278	0
DB16099	C1292778	0
DB13867	C0239946	0
DB09336	C0035304	0
DB06098	C0334583	0
DB01132	C0037769	0
DB05882	C0432254	0
DB00015	C2750069	0
DB06510	C0206698	0
DB14583	C0026998	0
DB06725	C0522624	0
DB12159	C1969081	0
DB00313	C0339527	0
DB04574	C0002170	0
DB00993	C1257877	0
DB00060	C0795996	0
DB14040	C0002152	0
DB14050	C0477317	0
DB01136	C0003886	0
DB02772	C1865343	0
DB08079	C0796225	0
DB12756	C0206698	0
DB11571	C0393598	0
DB01992	C0079153	0
DB08882	C0024419	0
DB16407	C2697932	0
DB12872	C0700299	0
DB04849	C0265221	0
DB06152	C0342288	0
DB00360	C0268193	0
DB09212	C1955861	0
DB00594	C0040034	0
DB05243	C1846707	0
DB12965	C0003499	0
DB00328	C1832378	0
DB05959	C0268135	0
DB09369	C0015967	0
DB15628	C0268347	0
DB00511	C2931010	0
DB08860	C1855520	0
DB01378	C0796225	0
DB00623	C0007193	0
DB05798	C0027708	0
DB05472	C0262587	0
DB04849	C1282974	0
DB09149	C4551854	0
DB14540	C2675730	0
DB08875	C1846431	0
DB00573	C0265552	0
DB11942	C4551527	0
DB05552	C0031069	0
DB06229	C0002876	0
DB04519	C0392514	0
DB01039	C1970207	0
DB00029	C2751807	0
DB00143	C4552100	0
DB01132	C2750069	0
DB00206	C1838612	0
DB06433	C0268135	0
DB08871	C0002874	0
DB05204	C2750785	0
DB01039	C0018099	0
DB06226	C1832812	0
DB06249	C0546264	0
DB08855	C0205824	0
DB00749	C0376545	0
DB00174	C3853779	0
DB11626	C1704981	0
DB00554	C3645536	0
DB06536	C0038525	0
DB01956	C0024796	0
DB08142	C1857821	0
DB00706	C0949506	0
DB08439	C2674574	0
DB05944	C2674574	0
DB14490	C0936256	0
DB05938	C1848862	0
DB00458	C0796013	0
DB11942	C0023487	0
DB14649	C0376618	0
DB01078	C1257931	0
DB03088	C2931746	0
DB01197	C0266006	0
DB05798	C0001418	0
DB00457	C1838539	0
DB04895	C0024299	0
DB09073	C0149925	0
DB00721	C0004135	0
DB01592	C0268125	0
DB12228	C0345904	0
DB11760	C1832167	0
DB05204	C0039585	0
DB05420	C0346647	0
DB16407	C1854182	0
DB15770	C0029463	0
DB09070	C0005684	0
DB04863	C0020075	0
DB14517	C0011853	0
DB01403	C4551484	0
DB05088	C1841972	0
DB13009	C3805278	0
DB00788	C0699739	0
DB00390	C3809160	0
DB05464	C1836076	0
DB00541	C0001418	0
DB11764	C1970712	0
DB05966	C0017658	0
DB00307	C0812437	0
DB13751	C0085110	0
DB04468	C1835828	0
DB00995	C2751987	0
DB06606	C0677776	0
DB09148	C2751536	0
DB00323	C0919267	0
DB01367	C3711370	0
DB06307	C0015530	0
DB05944	C0342283	0
DB00020	C0600467	0
DB05855	C4551602	0
DB06157	C0002152	0
DB00800	C0033860	0
DB07232	C4282398	0
DB09559	C0751651	0
DB14669	C0206711	0
DB06050	C2931456	0
DB13783	C1850303	0
DB05207	C0025500	0
DB00843	C2931461	0
DB01005	C1336708	0
DB09318	C0007114	0
DB03010	C1853120	0
DB05101	C4317154	0
DB11219	C0035335	0
DB05203	C1839780	0
DB00039	C0677607	0
DB06725	C4551482	0
DB00499	C0018995	0
DB16650	C1861456	0
DB01395	C1849700	0
DB14596	C0265329	0
DB00279	C4316812	0
DB04891	C0043346	0
DB09091	C1845117	0
DB13944	C0700299	0
DB06782	C1136033	0
DB13783	C0006118	0
DB01024	C1857768	0
DB12960	C1720863	0
DB01048	C3809160	0
DB05956	C0700501	0
DB06486	C0376545	0
DB00459	C1842109	0
DB11967	C1861195	0
DB12147	C1449563	0
DB00210	C3463824	0
DB00025	C2363142	0
DB03615	C1970187	0
DB05966	C0472817	0
DB00481	C0553586	0
DB00480	C0035305	0
DB01427	C0015967	0
DB01067	C0206711	0
DB03756	C2677349	0
DB06098	C4551482	0
DB07715	C0162671	0
DB14509	C2750035	0
DB00946	C1833213	0
DB06360	C0018801	0
DB12129	C0345893	0
DB05183	C0265245	0
DB13146	C0029455	0
DB13003	C1836482	0
DB00523	C1854540	0
DB00126	C0035934	0
DB00248	C0002876	0
DB00498	C0023904	0
DB00041	C1862871	0
DB09241	C0029401	0
DB11633	C1306589	0
DB00129	C0268621	0
DB11771	C0010068	0
DB15628	C0023827	0
DB01419	C1279481	0
DB13167	C1837475	0
DB06616	C1847319	0
DB00243	C0340543	0
DB11772	C0152171	0
DB12274	C4551637	0
DB04901	C1955934	0
DB05855	C1869115	0
DB07101	C0221406	0
DB05495	C0021171	0
DB12191	C2931299	0
DB01406	C2749659	0
DB08439	C0006845	0
DB00288	C3887645	0
DB00682	C0549473	0
DB05099	C1868512	0
DB11263	C0032460	0
DB00812	C1836076	0
DB00412	C0205770	0
DB05408	C0035334	0
DB06410	C0022116	0
DB00712	C0730295	0
DB07941	C0265329	0
DB14481	C1800706	0
DB00020	C0796031	0
DB11075	C0038356	0
DB08862	C0265342	0
DB04209	C0243026	0
DB06042	C0334583	0
DB14533	C1866777	0
DB08439	C4551675	0
DB03796	C0265965	0
DB00852	C1833104	0
DB00240	C0033141	0
DB14917	C1969086	0
DB01407	C0812437	0
DB06335	C0149630	0
DB06444	C2678312	0
DB00142	C0393591	0
DB04958	C2936380	0
DB05212	C1970431	0
DB00015	C0021390	0
DB12018	C0029294	0
DB12500	C2673377	0
DB09559	C0001418	0
DB13501	C0220704	0
DB01077	C0019208	0
DB00896	C1847319	0
DB12202	C0265313	0
DB00346	C1843366	0
DB00877	C2609414	0
DB00912	C2677567	0
DB11921	C1849722	0
DB00298	C1148551	0
DB06098	C0022661	0
DB05890	C1855705	0
DB12941	C1866070	0
DB00949	C1866070	0
DB00125	C1853147	0
DB09053	C1861863	0
DB13152	C0001733	0
DB01029	C1970827	0
DB06318	C1861195	0
DB01520	C0002876	0
DB16707	C0043119	0
DB09020	C2931743	0
DB14583	C0026640	0
DB00626	C4304021	0
DB05552	C0265965	0
DB02342	C0342288	0
DB04573	C0007758	0
DB11079	C1843896	0
DB00957	C4277682	0
DB00750	C0205643	0
DB05210	C1854467	0
DB16019	C0700299	0
DB01039	C4721806	0
DB11986	C2751831	0
DB04519	C1837029	0
DB00823	C0036421	0
DB00912	C0949506	0
DB11791	C3279964	0
DB05889	C0836924	0
DB05424	C0406585	0
DB06152	C1846142	0
DB14922	C1858338	0
DB01132	C0343068	0
DB03796	C0012236	0
DB06081	C0010276	0
DB14500	C0699739	0
DB14975	C1969057	0
DB08079	C0005586	0
DB00692	C0206634	0
DB04851	C1843832	0
DB05212	C1847197	0
DB16668	C0038356	0
DB03044	C0949658	0
DB03796	C2677338	0
DB06401	C3714976	0
DB08915	C1845117	0
DB01252	C1275278	0
DB11830	C0376524	0
DB11605	C1512419	0
DB13615	C0919267	0
DB00060	C0027720	0
DB00973	C1862941	0
DB16515	C0027022	0
DB16862	C0342185	0
DB08911	C0014544	0
DB00394	C0156147	0
DB06318	C0677607	0
DB05408	C1844934	0
DB13944	C0039685	0
DB05507	C3489627	0
DB00286	C0268247	0
DB05295	C0024454	0
DB00313	C0268596	0
DB05559	C0220659	0
DB05099	C0600228	0
DB00443	C0268136	0
DB01933	C2678503	0
DB12274	C1970239	0
DB01296	C1864826	0
DB00636	C1527404	0
DB00594	C1282974	0
DB08888	C0043119	0
DB05165	C1142166	0
DB06408	C3179455	0
DB00912	C0001973	0
DB01118	C2584774	0
DB05146	C0700299	0
DB09317	C1833308	0
DB00441	C0431399	0
DB08910	C1969651	0
DB07943	C1260899	0
DB01345	C0520459	0
DB08885	C1140680	0
DB06011	C0005587	0
DB01268	C0017668	0
DB06229	C1832600	0
DB04973	C0003886	0
DB00110	C1853139	0
DB04985	C1879321	0
DB01142	C0410530	0
DB01401	C0431380	0
DB03147	C1863659	0
DB15765	C0268136	0
DB11327	C0012236	0
DB05470	C0796028	0
DB06423	C0268247	0
DB11791	C0003873	0
DB04891	C1279481	0
DB12698	C2717750	0
DB16318	C0029453	0
DB05259	C1857977	0
DB00170	C0268135	0
DB01029	C2748568	0
DB12317	C1458155	0
DB01268	C1841972	0
DB11942	C0268226	0
DB15762	C1856053	0
DB05103	C0037052	0
DB12965	C0034063	0
DB08162	C1832669	0
DB04985	C0024305	0
DB11752	C0268228	0
DB05879	C1861735	0
DB00146	C2931735	0
DB16690	C0338451	0
DB00368	C3489627	0
DB01275	C0030354	0
DB09122	C2931735	0
DB12645	C0018995	0
DB05254	C1847835	0
DB01035	C0007193	0
DB02712	C1527404	0
DB04725	C0220704	0
DB00845	C0003886	0
DB06521	C1852700	0
DB01942	C0002895	0
DB01118	C2931276	0
DB01611	C1879286	0
DB12548	C0334588	0
DB00949	C1858991	0
DB06757	C0266006	0
DB11652	C4721806	0
DB02300	C0002875	0
DB06736	C3714644	0
DB15043	C1855188	0
DB01244	C1833213	0
DB01262	C0020725	0
DB06144	C0028326	0
DB06510	C0812437	0
DB07232	C0342185	0
DB11976	C0342283	0
DB01645	C0162568	0
DB00060	C2750074	0
DB08604	C0686353	0
DB16390	C0268743	0
DB01183	C3279904	0
DB00114	C1864002	0
DB15768	C1370889	0
DB09568	C0010346	0
DB13877	C1855548	0
DB01611	C0024623	0
DB00834	C0268125	0
DB00586	C1839736	0
DB05097	C0035126	0
DB00130	C1300285	0
DB13009	C1956258	0
DB09064	C0796117	0
DB16630	C0338451	0
DB16694	C1800706	0
DB05146	C0013581	0
DB00074	C0398691	0
DB06809	C1861556	0
DB00721	C4551482	0
DB06116	C0023461	0
DB09108	C0034069	0
DB15347	C2751322	0
DB04933	C1857768	0
DB03796	C0007097	0
DB00169	C0002875	0
DB11937	C0021171	0
DB05364	C0027830	0
DB05198	C1835813	0
DB00181	C0238286	0
DB15766	C0403553	0
DB11689	C1833104	0
DB01196	C1848534	0
DB11079	C2677338	0
DB01933	C3469606	0
DB01933	C0019385	0
DB04851	C0749424	0
DB15227	C1837915	0
DB02568	C0022661	0
DB14967	C0027831	0
DB05895	C1832274	0
DB11124	C0376524	0
DB16007	C0265326	0
DB00995	C2931498	0
DB01303	C0027022	0
DB01078	C0023467	0
DB03756	C0268353	0
DB14540	C0751208	0
DB01169	C1969086	0
DB00834	C0019208	0
DB09069	C0036529	0
DB11697	C1847667	0
DB00997	C0020443	0
DB16418	C3469606	0
DB13003	C0024117	0
DB05446	C1843013	0
DB08860	C1142166	0
DB14922	C0543541	0
DB05103	C2677338	0
DB01380	C0030354	0
DB00396	C4551895	0
DB00596	C1855722	0
DB04575	C0024899	0
DB16703	C0024121	0
DB06372	C0272302	0
DB05183	C1832669	0
DB14904	C1853392	0
DB00870	C1833104	0
DB01223	C0024530	0
DB15771	C2973725	0
DB01708	C1861195	0
DB03193	C2931488	0
DB04258	C0205969	0
DB04630	C0016059	0
DB15102	C0431399	0
DB12328	C0205643	0
DB09112	C0007286	0
